core,id,group,op,passed,comparable,digest,detail
go,amberpack/compresses-only-when-smaller,amberpack,amberpack.encode_record,True,True,random-stored=true text-compressed=true,
go,amberpack/detects-crc-corruption,amberpack,amberpack.parse_record,True,True,ErrCorrupt,
go,amberpack/rejects-non-canonical-key,amberpack,amberpack.parse_record,True,True,ErrCorrupt,
go,amberpack/record-passthrough-go,amberpack,amberpack.writer_add_record,True,True,3d3d567b71036e7aad778cf2250318de6e3b51c32657936df24e9f0027383a0c,
go,amberpack/record-passthrough-rust,amberpack,amberpack.writer_add_record,True,True,dcee6d4fecaba508a3bd4d89c5df1c3727c6ed8c54d25fdb2aac1d2b64f33013,
go,amberpack/rejects-truncated,amberpack,amberpack.reader_all,True,True,rejected,
go,amberpack/rejects-legacy-magic,amberpack,amberpack.reader_all,True,True,ErrMalformed,
go,amberpack/empty-pack,amberpack,amberpack.writer_add,True,True,9,
go,packstore/get-content-addressed,packstore,packstore.get,True,True,0148000a16ef06974e204fefd0ffa9c13521ac095def9de7229efb3e8aaf7b0b,
go,packstore/get-miss,packstore,packstore.get,True,True,ErrNotFound,
go,packstore/has,packstore,packstore.has,True,True,true/false,
go,packstore/get-record,packstore,packstore.get_record,True,True,0080baecb5f7594edfd4d9825c53e9a70532ff274e275b3ae0e69cdeef795822,
go,packstore/stored-size,packstore,packstore.stored_size,True,True,ok,
go,packstore/missing,packstore,packstore.missing,True,True,2,
go,packstore/sort-is-permutation,packstore,packstore.sort_by_location,True,True,n=1024,
go,packstore/scan-index-matches-footer,packstore,packstore.scan_index,True,False,589,
go,packstore/record-by-location,packstore,packstore.record,True,False,n=589,
go,packstore/has-outside-miss,packstore,packstore.has_outside,True,True,false,
go,packstore/verify-clean,packstore,packstore.verify,True,True,clean,
go,packstore/markset,packstore,packstore.mark_set_mark,True,True,ok,
go,packstore/liveness-accounts-all,packstore,packstore.liveness,True,True,1500,
go,packstore/compact-retains-live-content,packstore,packstore.compact,True,True,live=150,
go,packstore/compact-drops-dead,packstore,packstore.compact,True,False,dropped=1350 survivors=0,
go,packstore/compact-reclaims,packstore,packstore.compact,True,False,compacted=3 dropped=1350,
go,packstore/verify-after-compact,packstore,packstore.verify,True,True,clean,
go,packstore/repairs-corruption,packstore,packstore.put_verified,True,True,0080baecb5f7594edfd4d9825c53e9a70532ff274e275b3ae0e69cdeef795822,
go,packstore/verify-detects-corruption,packstore,packstore.verify,True,True,ErrCorrupt,
go,packstore/wipe,packstore,packstore.wipe,True,True,empty+usable,
go,packstore/closed-store-errors,packstore,packstore.close,True,True,ErrClosed,
go,packstore/verify-rejects-mismatch,packstore,packstore.write_parallel,True,True,ErrVerify,
go,packstore/dedups-within-batch,packstore,packstore.write_parallel,True,True,stored=2 deduped=1,
go,packstore/write-batch-stores-all,packstore,packstore.write_batch,True,True,021b198037e02caf826f6791c8a704171dd02db05c25b0703cdfaf1931dbda67,
go,packstore/segments-are-ordered-and-nonempty,packstore,packstore.segments,True,True,ordered,
go,packstore/segments-account-for-the-store,packstore,packstore.segments,True,False,segments=2 keys=1175,
go,packstore/oldest-inflight-idle-is-none,packstore,packstore.oldest_inflight_write,True,True,none,
go,packstore/remove-drops-only-that-segment,packstore,packstore.remove,True,False,gone=589 kept=586,
go,packstore/barrier-observed-keys-survive-compact,packstore,packstore.barrier,True,True,observed=32 protected=true,
go,packstore/barrier-abort-protects-nothing,packstore,packstore.barrier,True,True,observed=32 protected=false,
go,packstore/append-record-roundtrip,packstore,packstore.append_record,True,True,02212c00f1605871d8580aa15b82f30426683c42f4b260d6a934bf71d7e9c104,
go,packstore/append-record-rejects-nil,packstore,packstore.append_record,True,True,ErrCorrupt,
go,packstore/append-record-scrubs-clean,packstore,packstore.append_record,True,True,clean,
go,reference/encode,reference,reference.encode,True,True,01013dc69a7477c7f67c0eed3e459a5eabd34b130d260443cd4741e253c630b7,
go,reference/roundtrip,reference,reference.decode,True,True,01013dc69a7477c7f67c0eed3e459a5eabd34b130d260443cd4741e253c630b7,
go,reference/signature-payload,reference,reference.signature_payload,True,True,00bad7d39b98eba3f37bc996adffa509a269c2497426af60b2e63fb1d38e32cf,
go,reference/signature-payload-excludes-sig,reference,reference.signature_payload,True,True,ok,
go,reference/rejects-trailing,reference,reference.decode,True,True,rejected,
go,reference/name-rules,reference,reference.validate_name,True,True,rejected,
go,reference/user-rules,reference,reference.validate_user,True,True,ok,
go,refstore/reopen-sees-committed-records,refstore,refstore.close,True,True,n=64,
go,refstore/get-verbatim,refstore,refstore.get,True,True,00533936668424c0ed794b660109835ee790cb0d8bcac68f9f4319c5de84baaa,
go,refstore/get-miss,refstore,refstore.get,True,True,ErrNotFound,
go,refstore/all-lexicographic,refstore,refstore.all,True,True,0112c0b0afbbd43bbca08e65ff62296569c8565c23b588b27489c820fd95e124,
go,refstore/put-overwrites,refstore,refstore.put,True,True,0002b7d770040f780e9deff6bc038abea66e108b88d098d16d24cd7486eb6710,
go,refstore/delete,refstore,refstore.delete,True,True,ErrNotFound,
go,refstore/delete-absent,refstore,refstore.delete,True,True,ErrNotFound,
go,refstore/batch-last-wins,refstore,refstore.put_batch,True,True,second,
go,refstore/wipe,refstore,refstore.wipe,True,True,0,
go,inbox/stage-hashes-body,inbox,inbox.stage,True,True,ok,
go,inbox/stage-body-hash,inbox,inbox.stage,True,False,0028bd3e48857ed092022d8110b39e7f62f3651841ddebc7079ef0959102e4d2,
go,inbox/commit-adds,inbox,inbox.commit,True,True,true,
go,inbox/drain-stores-objects,inbox,inbox.drain,True,True,32,
go,inbox/commit-idempotent,inbox,inbox.commit,True,True,true/false,
go,inbox/discard-removes-tmp,inbox,inbox.discard,True,True,removed,
go,inbox/wait-for-empty-group,inbox,inbox.wait_for,True,True,returns,
go,inbox/open-sweeps-staged-tmp-files,inbox,inbox.open,True,True,swept,
go,inbox/close-drains-then-retires,inbox,inbox.close,True,True,256,
go,inbox/with-gate-brackets-writes,inbox,inbox.with_gate,True,False,entered=8,
go,tar/export-bytes,tar,tarexport.write,True,True,0277d0009fc62310443fc067a698690f467979431226c3497e6ed3a57ae534a9,
go,tar/export-rejects-non-directory,tar,tarexport.write,True,True,rejected,
go,tar/extract-manifest,tar,tarextract.extract,True,True,01a62a9792d1525d22e086ccff04739bf4fc343decf8e3ed92d6568a5d019145,
go,tar/extract-is-the-included-source-tree,tar,tarextract.extract,True,True,01a62a9792d1525d22e086ccff04739bf4fc343decf8e3ed92d6568a5d019145,
go,tar/extract-symlink,tar,tarextract.extract,True,True,../data/d000/f000.bin,
go,tar/extract-honours-ingest-filter,tar,tarextract.extract,True,True,absent,
go,gc/open-yields-a-usable-collector,gc,gc.open,True,True,refs=1,
go,gc/status-marks-live,gc,gc.status,True,True,marked=398,
go,gc/status-sees-garbage,gc,gc.status,True,True,garbage>0=true,
go,gc/why-names-the-reference,gc,gc.why,True,True,000f5f84fd41712c049002fb1a3c3670b2308a98b15371efab9459ffb1d76d1b,
go,gc/why-unreferenced,gc,gc.why,True,True,0,
go,gc/prepare-rejects-incomplete,gc,gc.prepare_ref,True,True,rejected,
go,gc/prepare-accepts-complete,gc,gc.prepare_ref,True,True,accepted,
go,gc/release-is-a-noop,gc,gc.release_ref,True,True,ok,
go,gc/run-reclaims,gc,gc.run,True,False,reaped=3,
go,gc/run-marks-live,gc,gc.run,True,True,marked=398,
go,gc/run-retains-live,gc,gc.run,True,True,398,
go,gc/run-tree-still-complete,gc,gc.run,True,True,complete,
go,gc/store-scrubs-clean-after-run,gc,gc.run,True,True,clean,
go,gc/reaches-a-fixed-point,gc,gc.run,True,True,quiet,
go,gc/fixed-point-retains-live,gc,gc.run,True,True,398,
go,gc/wipe-resets,gc,gc.wipe,True,True,empty,
go,gc/begin-write-release-is-idempotent,gc,gc.begin_write,True,False,ok,
go,gc/close-then-reopen,gc,gc.close,True,True,000f5f84fd41712c049002fb1a3c3670b2308a98b15371efab9459ffb1d76d1b,
rust,fixture/corpus-random,fixture,fixture.corpus,True,True,0240000028740064bc6c50a3a126c612a4f3c66d76cf2408bcb28bd711323155,
rust,fixture/corpus-text,fixture,fixture.corpus,True,True,0240000017478b38e3b45cbb851d8c5c38926eca3d80308aa8ce9430f55bc8f6,
rust,fixture/payloads-tiny,fixture,fixture.payloads,True,True,02120000e959937ab00f44c4b45eaf48aa83ab79449cc24378822f53b256251c,
rust,fixture/payloads-small,fixture,fixture.payloads,True,True,02100800aeb30c7afd3b1e91c06551c253a9bc0a510b1fd8c95101cfc7b74e52,
rust,fixture/payloads-text,fixture,fixture.payloads,True,True,02100800cba058e8f936c2ed8560d604615deea14127a025bc455441c58fac00,
rust,fixture/payloads-large,fixture,fixture.payloads,True,True,02100008ad539e575ebd7159c0018c2010d58a5c17b94f14910d4c13dcb38f2a,
rust,fixture/payloads-rand,fixture,fixture.payloads,True,True,02100008c06ae6b34203f6cb9f51f7790cf0591fd23507aa03a54bdf0b352f4d,
rust,fixture/keys,fixture,fixture.keys,True,True,011f40835102c1acd81c7d90350945e9ec59ac7309a0b3f1c57eed78d42f785c,
rust,fixture/entries-large,fixture,fixture.entries,True,True,0129825a59b34452ecc097ac3af7a0fdc230c2873f04c852a49c80875a9ba441,
rust,fixture/tree-v1,fixture,fixture.tree,True,True,01afe37f4b97ef42716f541f85683e47243c61b3fb9bfc658bb3f02750526c2e,
rust,fixture/tree-v2,fixture,fixture.tree,True,True,01b398d91036200acc494a1c4fd62c5389c16e24ed592a17243233a27f31087e,
rust,fixture/ignore-dir,fixture,fixture.tree,True,True,0103a4a1eb827e12da5a0aa080dffa1a30675d49e9c8184df79c50273cddb528,
rust,fixture/wire-pack-bytes,fixture,fixture.pack,True,False,0213a28326eb6e6f9e4e24faab3b59d65b94212500cf2055d0de17cbf29cc950,
rust,fixture/wire-pack-contents,fixture,fixture.pack,True,True,02212c00f1605871d8580aa15b82f30426683c42f4b260d6a934bf71d7e9c104,
rust,fixture/store-keys,fixture,fixture.store,True,True,01ea607dc8971f6a79eaaef5d4c390ea9137569ea499d3dfd28b1ec112059e56,
rust,fixture/tar-archive,fixture,fixture.tar,True,True,0277d0009fc62310443fc067a698690f467979431226c3497e6ed3a57ae534a9,
rust,fixture/wide-root,fixture,fixture.mem,True,True,3248d5ef6cf16d5f818e4dc3975cc148bd93f8d54e876f257441b4a8bb66e6b5,
rust,fixture/deep-root,fixture,fixture.mem,True,True,2119118057f5a2af5e7b76b3ef720e5e0d1a4f4fa0e786e0a6886c7dac24abfb,
rust,fixture/file-root,fixture,fixture.mem,True,True,124000009474419898c5797274e1f2330d06b63af3a7780edcd0d14f73a20c61,
rust,fixture/gc-live-root,fixture,fixture.gc,True,True,226e2f25e8fe46ca7522f3770e85918b062767367a6b50758a89330b78777fa7,
rust,key/new-small,key,key.new,True,True,012800a362ee118146d209f91317488e556c6992b5ffaa95313018a5460f3577,
rust,key/new-from-hash,key,key.new_from_hash,True,True,00c8aad7ee4a343e6cc707784cb40155dd498bba44e9b91f108f2a7c43f1e3a3,
rust,key/parse-roundtrip,key,key.parse,True,True,011000fa010be742b54157aabd0e89c2fbb478aa09bbe87d848997a7c53ff7f8,
rust,key/accessors,key,key.accessors,True,True,Blob/4096/2,
rust,key/parse-rejects,key,key.parse,True,True,0064b2e3179d37e41e665d8572218068c7a6cebda0413aa7939d2f5b0dbd01f7,
rust,key/type-names,key,key.type_string,True,True,004a43e1f8ba69cdfea2b66a26aece05cb87e8cb509143289bb806b3e5ed5563,
rust,cbor/roundtrip-xattrs-3,cbor,cbor.decode_xattrs,True,True,004730182534194c1d1215273f91f2e1f22836792b72db7d168d196b9e478a9f,
rust,cbor/roundtrip-xattrs-64,cbor,cbor.decode_xattrs,True,True,0111424f62587c50a8e9d210927f4e1bae0b64b0d076305fb134243f217c7623,
rust,cbor/canonical-stable,cbor,cbor.encode_xattrs,True,True,0111424f62587c50a8e9d210927f4e1bae0b64b0d076305fb134243f217c7623,
rust,cbor/rejects-trailing,cbor,cbor.decode_xattrs,True,True,rejected,
rust,cbor/head-primitives-roundtrip,cbor,cbor.head_primitives,True,False,4/1000/amber/0,
rust,binaryfuse/no-false-negatives,binaryfuse,binaryfuse.contains,True,False,n=1500,
rust,binaryfuse/section-roundtrip,binaryfuse,binaryfuse.parse_section,True,False,01101de8a88432540d43bbe1e350cf10077f953cb8bc345885ca2c4518d35c8b,
rust,chunkers/split-random,chunkers,chunkers.split_bytes,True,True,024001b08f6cc6d6d3b0df16435bc37b40971ed8636535d05d0037273538f157,
rust,chunkers/split-bounds-random,chunkers,chunkers.split_bytes,True,True,n=54,
rust,chunkers/split-compressible,chunkers,chunkers.split_bytes,True,True,02400020c3976a4f94de87896bbdf57a425ef9b8c863a59e611c77fe0bbab499,
rust,chunkers/split-bounds-compressible,chunkers,chunkers.split_bytes,True,True,n=4,
rust,chunkers/split-empty,chunkers,chunkers.split_bytes,True,True,0,
rust,chunkers/split-propagates-error,chunkers,chunkers.split_bytes,True,True,propagated,
rust,chunkers/item-bounds,chunkers,chunkers.new_item_chunker,True,True,32/512,
rust,chunkers/item-boundaries,chunkers,chunkers.item_chunker,True,True,0015603584320be8433d0a95572a29e94749145c99d91f6a9f66e78027cde561,
rust,fstree/encode-dir-leaf-8,fstree,fstree.encode_dir_leaf,True,True,01025112355ffc73cdad2c7606274d23aeab9aa8ec98960b940d8c80b2d3d765,
rust,fstree/encode-dir-leaf-128,fstree,fstree.encode_dir_leaf,True,True,0129825a59b34452ecc097ac3af7a0fdc230c2873f04c852a49c80875a9ba441,
rust,fstree/encode-dir-node-8,fstree,fstree.encode_dir_node,True,True,01019187add02f7f0e8260ea03fabc49e9421dcf6664ae83f39d479c000e63b2,
rust,fstree/encode-dir-node-128,fstree,fstree.encode_dir_node,True,True,01190242bd2c1d1cd9f0528168085acabd958c710324bff328a0190d072e00f8,
rust,fstree/encode-file-node-8,fstree,fstree.encode_file_node,True,True,0101118de6e0374aca1717b58c8d8a6501b6a6d5c37deaa6d40b7dee7aad2860,
rust,fstree/encode-file-node-1024,fstree,fstree.encode_file_node,True,True,018803c13d5d28f12088c746c16cb7415060af2ac826d1c44f92ec4b5aa723c5,
rust,fstree/encode-xattr-set-64,fstree,fstree.encode_xattr_set,True,True,0111424f62587c50a8e9d210927f4e1bae0b64b0d076305fb134243f217c7623,
rust,fstree/encode-blob,fstree,fstree.encode_blob,True,True,011000fa010be742b54157aabd0e89c2fbb478aa09bbe87d848997a7c53ff7f8,
rust,fstree/decode-dir-leaf,fstree,fstree.decode_dir_leaf,True,True,0129825a59b34452ecc097ac3af7a0fdc230c2873f04c852a49c80875a9ba441,
rust,fstree/decode-dir-node,fstree,fstree.decode_dir_node,True,True,01190242bd2c1d1cd9f0528168085acabd958c710324bff328a0190d072e00f8,
rust,fstree/decode-file-node,fstree,fstree.decode_file_node,True,True,01a000fccaafe452c1359fe833c46ba53b23be11af1606d4dab962d43d961537,
rust,fstree/decode-rejects-truncated,fstree,fstree.decode_dir_leaf,True,True,rejected,
rust,fstree/child-keys-dir-leaf,fstree,fstree.child_keys,True,True,01140019daa10b7b810132483c70f0ddfb0f6af99dee0273e7d9580caf24f9ec,
rust,fstree/child-keys-blob-is-leaf,fstree,fstree.child_keys,True,True,0,
rust,fstree/dir-builder-root,fstree,fstree.dir_builder,True,True,3248d5ef6cf16d5f818e4dc3975cc148bd93f8d54e876f257441b4a8bb66e6b5,
rust,fstree/file-index-root,fstree,fstree.index_builder_file,True,True,124000009474419898c5797274e1f2330d06b63af3a7780edcd0d14f73a20c61,
rust,fstree/lookup-hit,fstree,fstree.lookup_entry,True,True,000eb946dfa3a417f87d98113e22bd49a86d5a4dba2192f00a95c7e52ae868ac,
rust,fstree/lookup-miss,fstree,fstree.lookup_entry,True,True,ErrNotFound,
rust,fstree/collect-entries,fstree,fstree.collect_entries,True,True,020d6d804f34935cdb095129efc225efffcb3c37348a8203699e842a3d4a4cd2,
rust,fstree/list-paging,fstree,fstree.list_entries,True,True,020d6d804f34935cdb095129efc225efffcb3c37348a8203699e842a3d4a4cd2,
rust,fstree/resolve-path,fstree,fstree.resolve_path,True,True,21077126cf561c34deb0b8b364058f7ec26c0e1392e8c339808d388bc9b38910,
rust,fstree/resolve-path-missing,fstree,fstree.resolve_path,True,True,ErrNotFound,
rust,fstree/resolve-path-rejects-dotdot,fstree,fstree.resolve_path,True,True,rejected,
